model,cohort,n_dev,n_leaks,n_auc_folds,mean_fold_auc,fold_auc_std,oof_auc,oof_accuracy,oof_balanced_accuracy
m2_topk_plus_rank,all,352,171,5,0.6127443021060544,0.15310689370793226,0.583212174081613,0.5340909090909091,0.5350069464637653
