model,cohort,n_dev,n_leaks,n_auc_folds,mean_fold_auc,fold_auc_std,oof_auc,oof_accuracy,oof_balanced_accuracy
m2_topk_only,all,412,171,5,0.6748441380445236,0.08353320645208873,0.6763485477178424,0.6262135922330098,0.6227463541287521
m2_topk_only,attack_only,352,171,5,0.6553786655712093,0.13701465826324455,0.6357468256276049,0.5965909090909091,0.5967497011405125
m2_topk_only,attack_attempt_1,352,171,5,0.6553786655712093,0.13701465826324455,0.6357468256276049,0.5965909090909091,0.5967497011405125
